datetime,SDNN,RMSSD,NN50,PNN50,HRmax - HRmin,VLF Power,LF Power,HF Power,LFPeak/HFPeak,LF/HF,SDANN 24h,ASDNN 24h,Prediction
2020-02-18 03:53:27,63.74067585675484,73.26678040473674,142,51.63636363636363,3.0,875.2646202066112,642.563231047549,1201.0774820307754,0.1626984126984127,0.5349889916852879,123.5083274343429,66.73510227115176,[113.65357]
2020-02-18 03:58:27,79.23226500708499,77.02279567215436,142,54.61538461538461,5.770000000000003,1590.9139970104775,820.1139633262632,1252.5321570563165,0.1673469387755102,0.654764796820613,125.43698065077855,66.93136074392862,[111.93864]
2020-02-18 04:03:27,68.97478622592872,78.95442458414894,149,57.97665369649806,2.3200000000000003,1468.8090283746405,569.0094383004991,1341.7674181704888,0.1607843137254902,0.4240745680621373,126.22283112652072,66.99109965707493,[119.97625]
2020-02-18 04:08:27,58.4851833239711,73.87568547282353,145,54.71698113207547,2.8500000000000014,674.8214130154446,404.614224194022,1153.73918867373,0.1607843137254902,0.35069817179317836,126.3127961226181,67.23803951599142,[120.190575]
2020-02-18 04:13:28,77.593525896069,79.24359697257623,154,58.333333333333336,5.589999999999996,1424.7576565042864,763.707740198213,1281.3437290149673,0.15413533834586465,0.5960209761867045,128.21991500590417,67.48154508936088,[112.966194]
2020-02-18 04:18:27,77.263063385039,79.91904183745608,156,60.231660231660236,3.700000000000003,1867.2096978318891,1012.4709999565762,1218.7253659330645,0.1576923076923077,0.830762227699611,129.75983987335277,67.70555231277362,[109.82304]
2020-02-18 04:23:28,77.21206918621881,85.11618055757921,157,60.38461538461538,4.300000000000004,1664.33353327675,887.6724607683423,1504.6298042318272,0.15891472868217055,0.5899607054650456,130.8128533674601,67.86231491064532,[111.62397]
2020-02-18 04:38:27,78.22286304545885,62.99672712667762,115,44.06130268199234,11.39,972.5990930438196,429.26284909208914,886.6789254026492,0.16015625,0.4841243394807843,128.11765693736086,68.09543735878054,[119.43947]
2020-02-18 04:43:28,47.6638295841791,60.071832069949046,109,42.745098039215684,2.5600000000000023,376.0945896651247,193.53004744776624,800.6272866034412,0.17083333333333334,0.2417230222926734,128.10894046311003,68.04478681132947,[125.388374]
2020-02-18 04:48:27,55.95044325018036,62.092786861601816,117,45.173745173745175,3.0600000000000023,738.8422840020934,339.1417172463912,813.2687952581289,0.16942148760330578,0.41701061103512366,128.5562212395565,67.8409210778954,[122.73441]
2020-02-18 04:53:28,69.29600060012082,64.27104557439074,105,42.857142857142854,15.800000000000004,914.1662575282949,1310.4890909447618,864.81911746928,0.1659919028340081,1.5153331655984268,129.3007520851246,67.9218926456017,[91.76139]
2020-02-18 04:58:27,69.98946416883388,74.48235696945154,124,47.87644787644788,2.4399999999999977,1451.7161028587911,1315.8656553203036,1199.6690802673893,0.16942148760330578,1.096857189173381,129.19094836496188,67.97757873807332,[93.0232]
2020-02-18 05:03:27,50.12004438004701,59.79833499950655,118,44.3609022556391,1.7800000000000011,432.59585218764533,561.6472192999533,817.6905868687465,0.23236514522821577,0.6868701050488031,129.11376390619475,67.80374293482113,[116.013725]
2020-02-18 05:08:28,53.88064940696811,61.6327154098521,113,41.85185185185185,2.6700000000000017,680.699717804517,384.38386847100867,829.2542890164126,0.16872427983539096,0.46352955126337725,128.0034444900632,67.76240625564144,[119.87588]
2020-02-18 05:18:28,100.86393867013099,83.05873046718344,139,51.865671641791046,14.229999999999997,2065.373070325386,1068.4656866534397,1598.0384416197267,0.17012448132780084,0.6686107535501292,124.18560284413955,67.98108057075703,[110.62719]
2020-02-18 05:23:27,79.4309129248412,91.78325854934039,139,59.91379310344828,18.1,703.7485913362281,728.5516922003901,1655.0064678260915,0.1752136752136752,0.4402107824734776,123.72401063193246,68.17162726521603,[110.57299]
2020-02-18 05:28:27,67.44887530681878,86.52185024970039,139,56.048387096774185,15.020000000000003,611.8639828479522,554.8006137726243,1701.576298645505,0.17982456140350878,0.32605097650587794,122.43774825569533,68.21223470160055,[112.245674]
2020-02-18 12:13:27,44.00775740112545,74.67909717171179,111,47.43589743589743,34.980000000000004,31.530415716429847,34.73363420056289,167.80178852781944,0.11918604651162791,0.20699203807833363,127.00853762414032,70.70717887707526,[161.17735]
2020-02-18 18:08:27,50.854781331017435,71.03543052700267,109,43.6,7.369999999999997,146.1335673385544,221.2461897096474,919.870451459809,0.1634980988593156,0.24051885714834714,117.78322940996594,70.47399315540764,[121.90493]
2020-02-18 19:13:27,57.788335356696855,69.08099770719376,116,47.3469387755102,3.759999999999998,490.8969529196568,467.3766704707619,876.6366526541838,0.14855072463768115,0.5331475350199999,114.89559098342423,69.93989517085328,[118.73852]
2020-02-18 20:58:28,69.49273066647002,61.199570850725564,75,28.517110266159694,9.259999999999998,408.7871115159071,479.26077022239156,571.7185829086266,0.27816901408450706,0.8382809034895201,111.57609992814669,70.25380217857607,[111.68019]
2020-02-18 21:03:28,67.63742251377295,55.61529956750758,88,35.91836734693877,10.96,340.9074986002464,363.7023247521481,624.947730572247,0.16538461538461538,0.5819723905855553,111.54918277345726,70.11166303031557,[122.53213]
2020-02-18 23:38:27,57.14980319019566,63.27332957308782,122,47.286821705426355,5.600000000000001,242.5139712057015,326.53935922121786,852.9300454045789,0.17391304347826086,0.3828442449419485,107.59177565181793,70.77238800623194,[121.19452]
2020-02-18 23:43:27,76.54317907055518,54.07325097060502,78,27.464788732394368,7.170000000000002,1088.0176906075274,980.1421831181419,616.4837010402316,0.15298507462686567,1.5898914788246414,107.7080557943902,70.63516642953405,[85.01564]
2020-02-18 23:48:27,81.52055456568594,45.89443719304375,74,23.948220064724918,10.520000000000003,246.4854750321007,241.07586315405766,661.6601999189292,0.18565400843881857,0.3643499536221097,107.74547556932286,70.51370486687236,[125.17503]
2020-02-18 23:53:28,54.66050273331823,54.07120507829087,114,36.42172523961661,4.339999999999996,357.4595169686729,724.880041861401,1004.3372864025434,0.24166666666666667,0.7217496071044657,107.62434931544833,70.7298781457127,[114.46035]
